Date,Ticker,Open,High,Low,Close,Volume
2024-10-11,STCKR,941.43,945.43,939.72,943.51,889130
2024-10-14,STCKR,929.18,932.01,924.69,927.61,3069773
2024-10-15,STCKR,908.04,916.92,906.46,907.38,550915
2024-10-16,STCKR,915.93,925.75,913.17,921.9,3846681
2024-10-17,STCKR,861.01,867.19,851.89,859.45,1960196
2024-10-18,STCKR,871.91,880.04,861.43,868.5,1237202
2024-10-21,STCKR,842.09,848.53,835.9,845.45,2014349
2024-10-22,STCKR,855.16,860.0,844.41,851.79,3923476
2024-10-23,STCKR,846.17,848.32,841.47,846.35,3607260
2024-10-24,STCKR,829.02,830.93,827.66,828.12,1155131
2024-10-25,STCKR,825.99,834.59,820.41,829.02,1074786
2024-10-28,STCKR,795.14,803.01,788.44,796.66,1543820
2024-10-29,STCKR,772.58,783.04,769.94,776.52,1667331
2024-10-30,STCKR,755.37,755.42,747.69,748.3,703086
2024-10-31,STCKR,723.46,724.01,719.64,723.6,4566701
2024-11-01,STCKR,709.73,716.14,705.77,711.24,171772
2024-11-04,STCKR,702.78,710.53,701.22,705.52,1006343
2024-11-05,STCKR,719.49,727.96,716.72,725.88,4389493
2024-11-06,STCKR,742.79,744.62,733.49,738.52,1718806
2024-11-07,STCKR,718.75,720.77,718.25,718.27,2426868
2024-11-08,STCKR,755.34,761.23,753.17,753.67,2575457
2024-11-11,STCKR,763.1,767.21,756.6,762.4,2772048
2024-11-12,STCKR,769.34,773.25,767.42,771.14,3718198
2024-11-13,STCKR,797.21,801.11,796.3,800.84,1900326
2024-11-14,STCKR,802.71,810.37,799.06,801.05,2058955
2024-11-15,STCKR,795.12,803.55,792.1,796.6,4570830
2024-11-18,STCKR,790.64,808.13,784.8,800.9,2618006
2024-11-19,STCKR,792.91,806.49,790.73,798.55,652547
2024-11-20,STCKR,796.06,805.76,790.62,799.45,2961678
2024-11-21,STCKR,787.01,789.82,784.88,789.39,1682273
2024-11-22,STCKR,771.04,774.25,767.33,770.18,1592041
2024-11-25,STCKR,781.86,782.33,774.9,776.41,905997
2024-11-26,STCKR,765.08,769.43,755.89,759.88,3886686
2024-11-27,STCKR,762.09,772.74,756.3,768.25,474444
2024-11-28,STCKR,751.46,756.71,750.38,755.61,1171430
2024-11-29,STCKR,761.22,764.19,756.45,760.39,3258097
2024-12-02,STCKR,738.71,742.38,731.38,741.48,3954069
2024-12-03,STCKR,764.09,766.47,755.58,757.35,3406243
2024-12-04,STCKR,712.61,716.47,707.75,715.67,411342
2024-12-05,STCKR,747.8,757.19,743.47,749.88,4437878
2024-12-06,STCKR,770.04,773.68,762.17,765.38,2383380
2024-12-09,STCKR,772.55,779.6,772.3,773.45,2674983
2024-12-10,STCKR,762.69,773.6,760.23,766.48,666964
2024-12-11,STCKR,761.14,770.26,756.39,765.7,3374069
2024-12-12,STCKR,743.56,750.39,736.03,742.04,713016
2024-12-13,STCKR,727.86,736.4,725.91,733.18,3268368
2024-12-16,STCKR,732.01,732.02,727.03,730.38,2057133
2024-12-17,STCKR,722.97,729.96,718.06,720.53,1955695
2024-12-18,STCKR,743.92,745.15,734.61,739.95,2443420
2024-12-19,STCKR,774.03,775.12,769.45,771.71,4140799
2024-12-20,STCKR,774.52,780.6,767.14,775.91,273488
2024-12-23,STCKR,768.62,776.17,764.32,774.75,2513662
2024-12-24,STCKR,767.75,773.71,759.34,765.59,3798985
2024-12-25,STCKR,735.42,739.64,722.97,729.66,2893045
2024-12-26,STCKR,748.11,757.17,747.15,750.15,193391
2024-12-27,STCKR,768.37,774.99,756.82,761.95,2225730
2024-12-30,STCKR,781.26,785.84,774.59,783.6,2792458
2024-12-31,STCKR,789.65,795.96,783.74,791.9,4893258
2025-01-01,STCKR,764.04,770.12,762.31,764.92,3607026
2025-01-02,STCKR,719.22,725.04,716.03,722.04,1315841
2025-01-03,STCKR,725.74,736.88,722.25,732.3,665966
2025-01-06,STCKR,725.23,733.29,720.16,726.33,4779928
2025-01-07,STCKR,734.62,735.58,730.67,732.56,3009703
2025-01-08,STCKR,731.63,736.69,725.34,736.56,2852221
2025-01-09,STCKR,703.82,706.85,698.17,701.91,1864654
2025-01-10,STCKR,663.94,669.16,663.76,665.34,2529989
2025-01-13,STCKR,659.55,662.91,653.6,661.71,950431
2025-01-14,STCKR,664.57,667.59,659.19,665.09,2817561
2025-01-15,STCKR,633.0,637.06,629.1,633.7,3589188
2025-01-16,STCKR,649.96,656.79,648.11,650.37,538093
2025-01-17,STCKR,656.64,660.53,644.55,648.95,1708371
2025-01-20,STCKR,616.19,625.14,616.04,619.55,537052
2025-01-21,STCKR,622.93,623.56,622.05,623.18,3851027
2025-01-22,STCKR,635.08,635.32,625.97,631.9,3795649
2025-01-23,STCKR,635.47,641.35,631.79,634.24,669703
2025-01-24,STCKR,605.23,609.54,593.92,599.11,4012623
2025-01-27,STCKR,594.28,601.87,590.61,598.01,4440397
2025-01-28,STCKR,608.25,614.05,603.66,604.82,1933769
2025-01-29,STCKR,630.93,631.56,626.71,631.33,4260261
2025-01-30,STCKR,634.58,638.75,633.78,637.55,3111252
2025-01-31,STCKR,646.08,648.15,640.3,644.53,3803370
2025-02-03,STCKR,630.08,633.54,629.0,631.43,220688
2025-02-04,STCKR,637.7,641.47,631.1,635.82,4207122
2025-02-05,STCKR,645.05,646.91,635.86,642.25,4032974
2025-02-06,STCKR,653.29,658.24,649.75,655.94,1136948
2025-02-07,STCKR,660.8,663.23,652.9,656.15,3566694
2025-02-10,STCKR,651.78,654.86,648.29,653.98,4455733
2025-02-11,STCKR,656.24,666.1,650.46,661.21,827654
2025-02-12,STCKR,642.76,649.35,641.42,644.89,4472502
2025-02-13,STCKR,621.93,627.0,617.83,624.22,798582
2025-02-14,STCKR,663.28,665.99,655.33,659.49,1615810
2025-02-17,STCKR,654.76,659.45,653.25,656.97,3641414
2025-02-18,STCKR,647.6,648.6,644.24,648.24,4612543
2025-02-19,STCKR,654.28,659.24,650.97,653.01,392633
2025-02-20,STCKR,644.22,646.89,639.59,642.83,4364459
2025-02-21,STCKR,655.0,659.04,653.13,656.88,1486005
2025-02-24,STCKR,667.57,673.35,662.62,664.34,539115
2025-02-25,STCKR,651.24,654.41,648.54,653.54,2600053
2025-02-26,STCKR,645.08,653.13,640.09,648.18,2483431
2025-02-27,STCKR,628.2,632.65,627.19,629.72,1728399
2025-02-28,STCKR,638.9,645.55,636.51,643.09,3149934
2025-03-03,STCKR,655.19,656.32,649.51,655.92,2591116
2025-03-04,STCKR,689.39,691.53,680.02,685.98,2917574
2025-03-05,STCKR,659.99,662.09,658.76,659.17,159121
2025-03-06,STCKR,628.92,631.58,623.96,630.82,1140509
2025-03-07,STCKR,648.6,653.55,645.73,650.73,3004392
2025-03-10,STCKR,661.53,668.38,659.44,662.32,4578556
2025-03-11,STCKR,664.43,671.45,658.6,668.62,691059
2025-03-12,STCKR,688.61,693.54,683.78,685.26,3819608
2025-03-13,STCKR,703.14,704.79,694.3,700.55,401521
2025-03-14,STCKR,686.14,689.96,679.17,681.3,4218353
2025-03-17,STCKR,669.82,678.69,668.99,673.58,2400775
2025-03-18,STCKR,677.94,686.03,674.04,679.54,2860611
2025-03-19,STCKR,698.59,705.23,694.76,700.24,3578956
2025-03-20,STCKR,658.02,662.99,652.93,657.94,1963041
2025-03-21,STCKR,692.05,699.32,690.49,692.77,1596318
2025-03-24,STCKR,709.51,712.53,698.59,705.53,3417951
2025-03-25,STCKR,684.58,687.51,684.4,684.55,1056978
2025-03-26,STCKR,669.18,675.0,667.42,673.41,4367553
2025-03-27,STCKR,666.66,671.13,665.4,665.89,3211432
2025-03-28,STCKR,628.48,632.69,625.13,625.79,3316478
2025-03-31,STCKR,592.89,597.89,584.81,589.88,485678
2025-04-01,STCKR,617.06,617.3,611.05,614.85,233363
2025-04-02,STCKR,638.73,641.83,633.87,638.3,2605550
2025-04-03,STCKR,618.62,621.63,613.07,615.58,3295231
2025-04-04,STCKR,611.96,621.64,607.7,617.78,4972155
2025-04-07,STCKR,620.84,624.71,617.91,622.97,2456214
2025-04-08,STCKR,656.98,662.93,655.75,656.98,4271418
2025-04-09,STCKR,674.6,679.98,669.16,672.79,2608721
2025-04-10,STCKR,669.06,670.91,665.8,666.07,1204080
2025-04-11,STCKR,654.39,657.16,648.48,653.69,145896
2025-04-14,STCKR,667.19,673.76,665.34,669.81,540365
2025-04-15,STCKR,677.17,684.21,675.38,678.95,3019154
2025-04-16,STCKR,684.99,690.44,677.53,683.68,2636008
2025-04-17,STCKR,673.61,680.37,667.5,678.45,2262317
2025-04-18,STCKR,695.26,698.29,684.89,691.36,581604
2025-04-21,STCKR,681.02,686.07,676.17,680.72,2716641
2025-04-22,STCKR,664.6,667.11,655.06,659.44,2253378
2025-04-23,STCKR,646.26,648.77,643.45,645.84,3516231
2025-04-24,STCKR,646.54,649.51,644.97,645.68,4541165
2025-04-25,STCKR,662.8,667.94,659.68,666.53,1150513
2025-04-28,STCKR,690.09,695.36,688.21,690.25,1999296
2025-04-29,STCKR,678.76,681.99,676.08,676.53,4739294
2025-04-30,STCKR,693.87,698.98,686.11,688.36,3221029
2025-05-01,STCKR,650.11,656.61,643.79,652.48,1231445
2025-05-02,STCKR,626.85,633.66,623.66,629.74,1322431
2025-05-05,STCKR,624.29,626.58,623.33,623.45,4739969
2025-05-06,STCKR,637.42,643.05,633.88,635.39,1695112
2025-05-07,STCKR,633.23,637.98,632.21,634.73,3007586
2025-05-08,STCKR,638.04,644.95,632.1,640.62,4789442
2025-05-09,STCKR,634.94,637.44,631.77,632.29,4294451
2025-05-12,STCKR,634.07,637.54,629.46,636.73,3995459
2025-05-13,STCKR,621.32,631.57,615.16,626.76,4035474
2025-05-14,STCKR,653.07,654.72,645.7,650.66,698243
2025-05-15,STCKR,638.3,638.88,632.3,638.6,2435797
2025-05-16,STCKR,657.71,665.5,655.23,662.58,1718781
2025-05-19,STCKR,686.3,691.21,682.02,686.52,4663124
2025-05-20,STCKR,708.87,709.83,702.23,705.99,876367
2025-05-21,STCKR,698.57,702.52,697.66,701.77,959461
2025-05-22,STCKR,714.7,720.42,709.59,715.63,626225
2025-05-23,STCKR,720.83,728.14,715.25,721.14,4581628
2025-05-26,STCKR,706.79,706.93,699.16,702.3,3628498
2025-05-27,STCKR,709.64,716.23,702.71,712.8,149594
2025-05-28,STCKR,711.01,721.13,704.28,715.86,3846258
2025-05-29,STCKR,687.02,695.52,686.83,691.78,2911337
2025-05-30,STCKR,667.54,681.01,666.08,675.23,1282213
2025-06-02,STCKR,686.23,692.3,683.68,685.77,3753898
2025-06-03,STCKR,699.95,707.95,697.58,701.86,3107345
2025-06-04,STCKR,704.44,709.94,693.56,700.02,3499406
2025-06-05,STCKR,708.03,714.22,703.57,705.04,138329
2025-06-06,STCKR,679.57,683.2,674.14,675.62,586516
2025-06-09,STCKR,679.39,690.94,678.84,687.24,2792915
2025-06-10,STCKR,683.36,689.07,677.8,686.58,3890414
2025-06-11,STCKR,689.55,691.12,683.62,684.88,4137712
2025-06-12,STCKR,679.52,689.49,673.48,683.68,3442005
2025-06-13,STCKR,665.27,665.43,659.46,663.44,1042461
2025-06-16,STCKR,699.87,706.67,696.07,698.02,2650807
2025-06-17,STCKR,707.97,710.4,702.75,709.52,4372861
2025-06-18,STCKR,711.81,718.94,711.34,717.7,4970444
2025-06-19,STCKR,699.87,703.47,693.33,696.68,2021048
2025-06-20,STCKR,698.22,704.38,696.42,699.77,3839546
2025-06-23,STCKR,678.72,680.89,672.46,676.52,969385
2025-06-24,STCKR,654.54,660.06,648.95,656.09,4468814
2025-06-25,STCKR,677.44,681.01,673.31,677.66,3482170
2025-06-26,STCKR,710.63,711.06,702.34,709.27,3278590
2025-06-27,STCKR,706.31,708.62,698.2,701.92,3386508
2025-06-30,STCKR,685.38,690.37,679.06,686.59,4724967
2025-07-01,STCKR,691.54,696.06,689.11,690.58,3309718
2025-07-02,STCKR,703.1,711.48,699.97,705.13,1051909
2025-07-03,STCKR,744.08,751.22,741.06,742.75,2293625
2025-07-04,STCKR,737.5,746.39,736.4,741.65,4547697
2025-07-07,STCKR,738.01,740.68,731.34,737.25,2326404
2025-07-08,STCKR,752.53,757.48,743.52,749.98,2794099
2025-07-09,STCKR,729.92,736.47,723.37,729.63,2510175
2025-07-10,STCKR,755.06,758.67,752.82,757.42,998122
2025-07-11,STCKR,743.77,747.94,735.38,741.72,2469350
2025-07-14,STCKR,739.55,743.93,731.65,737.84,4130849
2025-07-15,STCKR,773.21,775.47,769.52,770.74,4781450
2025-07-16,STCKR,766.93,776.45,763.0,770.13,1755573
2025-07-17,STCKR,760.02,763.68,756.48,763.36,553417
2025-07-18,STCKR,734.1,740.44,729.93,733.27,4711752
2025-07-21,STCKR,711.1,717.3,703.66,709.93,3625330
2025-07-22,STCKR,744.72,748.99,738.09,744.03,2751303
2025-07-23,STCKR,754.35,758.36,749.21,752.49,4313458
2025-07-24,STCKR,746.73,753.62,739.51,741.05,1288706
2025-07-25,STCKR,742.3,742.89,736.81,742.69,741533
2025-07-28,STCKR,733.42,734.49,726.06,727.39,1592864
2025-07-29,STCKR,730.31,733.92,728.14,731.85,1371378
2025-07-30,STCKR,710.91,716.23,702.51,709.3,4026598
2025-07-31,STCKR,707.34,712.81,699.26,704.24,3923341
2025-08-01,STCKR,733.6,736.4,731.69,732.25,4452761
2025-08-04,STCKR,740.84,742.31,738.35,741.61,3990101
2025-08-05,STCKR,774.6,777.83,766.53,768.23,1464976
2025-08-06,STCKR,745.01,749.43,743.94,745.33,3776093
2025-08-07,STCKR,715.72,726.16,711.73,721.45,4652828
2025-08-08,STCKR,692.33,695.93,685.51,689.95,3865720
2025-08-11,STCKR,681.89,687.43,677.11,684.37,733501
2025-08-12,STCKR,686.12,689.82,683.44,688.75,2393809
2025-08-13,STCKR,660.57,666.18,654.82,660.91,4861788
2025-08-14,STCKR,676.2,679.62,675.56,676.49,2525099
2025-08-15,STCKR,651.01,655.22,646.05,649.07,663789
2025-08-18,STCKR,638.81,641.66,633.3,635.92,1671353
2025-08-19,STCKR,640.76,642.98,633.84,636.6,173465
2025-08-20,STCKR,668.64,670.86,661.42,664.34,4923480
2025-08-21,STCKR,649.43,658.71,647.54,656.33,671216
2025-08-22,STCKR,658.56,661.32,654.81,655.11,4250713
2020-10-26,STCKS,205.85,209.03,205.62,208.25,1643978
2020-10-27,STCKS,214.92,216.34,213.39,214.39,4810674
2020-10-28,STCKS,215.12,216.26,211.8,213.86,3313205
2020-10-29,STCKS,217.56,218.69,215.58,215.79,3715615
2020-10-30,STCKS,218.56,219.21,217.89,217.97,2188891
2020-11-02,STCKS,222.54,222.61,219.79,221.16,4837022
2020-11-03,STCKS,217.1,217.95,215.94,217.79,2452206
2020-11-04,STCKS,218.44,219.54,217.41,218.54,4698738
2020-11-05,STCKS,218.44,219.34,216.3,219.25,4347078
2020-11-06,STCKS,217.86,219.29,216.19,218.9,4116787
2020-11-09,STCKS,220.39,221.88,220.07,221.52,4340323
2020-11-10,STCKS,217.02,218.32,215.45,216.2,2988666
2020-11-11,STCKS,212.16,214.62,211.55,213.82,3892656
2020-11-12,STCKS,220.47,222.63,218.18,218.73,4781749
2020-11-13,STCKS,215.26,216.07,214.81,214.88,1067577
2020-11-16,STCKS,218.14,219.11,217.42,218.33,2736393
2020-11-17,STCKS,214.43,216.08,212.35,215.88,1576508
2020-11-18,STCKS,217.8,219.19,217.67,217.72,2680550
2020-11-19,STCKS,222.55,222.55,219.14,220.89,2422902
2020-11-20,STCKS,227.6,230.29,227.4,228.26,3912693
2020-11-23,STCKS,228.2,230.45,227.28,229.18,2544915
2020-11-24,STCKS,233.68,235.37,232.63,234.24,4680314
2020-11-25,STCKS,236.6,239.72,234.75,237.65,1672131
2020-11-26,STCKS,243.94,244.47,241.13,242.65,4741069
2020-11-27,STCKS,244.74,247.47,242.6,245.42,3638561
2020-11-30,STCKS,241.69,243.25,239.61,241.51,2388365
2020-12-01,STCKS,239.26,241.05,237.77,239.42,4120759
2020-12-02,STCKS,240.28,240.93,238.73,239.14,904921
2020-12-03,STCKS,241.16,241.5,238.85,240.32,3508378
2020-12-04,STCKS,236.3,238.14,235.03,235.31,4140491
2020-12-07,STCKS,240.25,241.63,238.88,240.54,3543335
2020-12-08,STCKS,250.1,250.6,247.76,250.21,2212455
2020-12-09,STCKS,250.5,250.71,248.21,250.2,3166812
2020-12-10,STCKS,243.74,244.64,241.7,243.92,3352305
2020-12-11,STCKS,239.02,239.27,237.79,238.46,423627
2020-12-14,STCKS,234.95,235.96,233.43,235.4,4373195
2020-12-15,STCKS,236.47,237.77,232.73,234.69,4053364
2020-12-16,STCKS,234.88,234.92,233.77,234.76,2783476
2020-12-17,STCKS,230.56,234.32,228.32,232.13,2200409
2020-12-18,STCKS,225.55,226.09,223.49,225.83,1948028
2020-12-21,STCKS,225.84,227.87,223.75,225.9,2879779
2020-12-22,STCKS,227.42,229.34,226.6,228.56,3481200
2020-12-23,STCKS,230.07,230.5,229.2,229.87,3650316
2020-12-24,STCKS,231.16,233.06,228.82,230.8,3985964
2020-12-25,STCKS,232.11,232.11,229.98,230.7,2369823
2020-12-28,STCKS,227.68,228.29,225.68,227.54,4434965
2020-12-29,STCKS,226.91,227.77,225.31,226.1,3448706
2020-12-30,STCKS,224.8,226.93,222.97,223.75,1298841
2020-12-31,STCKS,214.35,217.3,214.34,216.73,4387035
2021-01-01,STCKS,221.34,222.48,217.19,219.02,3213796
2021-01-04,STCKS,220.14,221.18,217.96,220.83,4123228
2021-01-05,STCKS,221.09,224.24,221.01,222.93,853752
2021-01-06,STCKS,222.95,225.68,222.76,223.5,307988
2021-01-07,STCKS,225.13,227.39,223.29,225.15,381129
2021-01-08,STCKS,223.55,224.49,221.75,223.38,4196710
2021-01-11,STCKS,223.27,225.08,220.85,222.87,2537304
2021-01-12,STCKS,220.42,221.43,218.17,220.09,2209267
2021-01-13,STCKS,216.62,219.21,215.4,218.35,4575683
2021-01-14,STCKS,211.37,213.32,209.53,211.56,4552387
2021-01-15,STCKS,222.61,222.71,219.87,221.16,2970263
2021-01-18,STCKS,222.5,222.75,220.29,221.5,2532428
2021-01-19,STCKS,219.17,220.58,216.92,218.76,475173
2021-01-20,STCKS,218.73,219.26,217.06,217.56,384736
2021-01-21,STCKS,215.02,216.56,213.22,216.46,960953
2021-01-22,STCKS,217.45,218.16,214.54,216.13,1137778
2021-01-25,STCKS,217.05,217.2,215.23,215.93,2684987
2021-01-26,STCKS,215.25,218.38,213.14,216.89,3502751
2021-01-27,STCKS,215.51,216.59,213.36,216.17,2403367
2021-01-28,STCKS,213.96,215.85,213.43,215.31,4862451
2021-01-29,STCKS,215.04,217.27,213.74,216.14,2032861
2021-02-01,STCKS,219.11,220.87,215.76,216.99,4963003
2021-02-02,STCKS,215.96,218.78,214.35,216.95,1072877
2021-02-03,STCKS,215.94,219.37,215.22,218.61,4329248
2021-02-04,STCKS,230.58,234.13,229.88,231.88,2465259
2021-02-05,STCKS,226.11,228.2,224.47,225.47,4990637
2021-02-08,STCKS,227.7,228.69,225.48,227.84,542857
2021-02-09,STCKS,229.05,232.82,227.17,231.19,200323
2021-02-10,STCKS,225.76,227.18,224.14,226.55,3538187
2021-02-11,STCKS,223.65,225.88,221.89,223.76,4633275
2021-02-12,STCKS,227.62,228.83,224.92,226.13,3234443
2021-02-15,STCKS,223.63,225.45,221.86,223.91,1979647
2021-02-16,STCKS,224.11,224.13,221.27,223.21,4649925
2021-02-17,STCKS,222.47,224.92,220.69,224.04,1237951
2021-02-18,STCKS,221.95,222.32,220.09,220.27,667258
2021-02-19,STCKS,214.74,215.69,212.51,214.62,1245173
2021-02-22,STCKS,215.4,215.5,212.64,214.7,3951176
2021-02-23,STCKS,218.13,219.2,215.9,217.51,908234
2021-02-24,STCKS,221.31,222.19,218.9,221.04,3749981
2021-02-25,STCKS,223.44,225.6,223.08,223.99,4813012
2021-02-26,STCKS,223.54,225.89,222.38,223.8,2239980
2021-03-01,STCKS,220.9,222.08,219.07,219.5,1044426
2021-03-02,STCKS,221.29,221.94,218.93,220.4,2680528
2021-03-03,STCKS,220.59,223.42,220.2,221.95,2962754
2021-03-04,STCKS,225.71,226.7,223.16,224.7,3464758
2021-03-05,STCKS,235.69,237.91,232.7,234.98,1523183
2021-03-08,STCKS,235.43,236.72,232.9,233.74,4175910
2021-03-09,STCKS,234.07,236.63,232.72,235.25,1436085
2021-03-10,STCKS,237.12,239.63,236.44,237.85,2162833
2021-03-11,STCKS,243.53,245.55,241.2,242.32,1574951
2021-03-12,STCKS,246.66,247.39,243.1,245.18,2523596
2021-03-15,STCKS,246.58,247.75,242.1,244.11,4084284
2021-03-16,STCKS,248.6,250.96,245.97,246.38,4185443
2021-03-17,STCKS,243.92,247.02,241.88,244.94,4720509
2021-03-18,STCKS,248.17,250.06,246.18,248.34,1264235
2021-03-19,STCKS,239.38,241.95,239.07,240.58,3807116
2021-03-22,STCKS,240.36,244.21,238.68,241.89,2555024
2021-03-23,STCKS,241.82,241.99,239.55,241.33,4963866
2021-03-24,STCKS,246.18,247.69,245.44,246.07,1225895
2021-03-25,STCKS,249.92,251.27,249.11,250.82,4696226
2021-03-26,STCKS,250.07,252.0,247.96,250.17,555019
2021-03-29,STCKS,251.77,254.13,249.34,250.68,746627
2021-03-30,STCKS,248.85,250.33,246.59,250.08,4445515
2021-03-31,STCKS,248.53,250.2,247.18,248.15,1252251
2021-04-01,STCKS,251.52,253.22,251.09,251.35,1108380
2021-04-02,STCKS,254.77,255.8,252.48,255.54,3235050
2021-04-05,STCKS,246.58,249.03,245.0,247.45,2360477
2021-04-06,STCKS,242.62,243.79,240.28,242.58,3674460
2021-04-07,STCKS,249.5,251.91,248.34,250.6,3265615
2021-04-08,STCKS,252.92,254.25,250.75,251.06,452952
2021-04-09,STCKS,248.82,251.83,246.73,249.5,4547419
2021-04-12,STCKS,258.14,258.55,256.94,257.82,4995856
2021-04-13,STCKS,248.37,248.84,245.84,246.85,4271685
2021-04-14,STCKS,243.93,245.41,242.17,244.47,1459563
2021-04-15,STCKS,233.28,235.9,232.59,235.16,1621122
2021-04-16,STCKS,231.3,233.3,228.96,230.93,3926794
2021-04-19,STCKS,231.04,233.14,228.88,230.74,2555012
2021-04-20,STCKS,234.76,235.82,232.57,234.3,4613179
2021-04-21,STCKS,237.14,238.65,235.92,237.71,886583
2021-04-22,STCKS,237.71,238.6,235.54,237.75,3549397
2021-04-23,STCKS,232.3,234.86,231.18,232.59,3792436
2021-04-26,STCKS,230.58,231.61,228.77,229.98,957958
2021-04-27,STCKS,229.89,229.91,227.4,228.24,3957187
2021-04-28,STCKS,231.08,232.04,228.98,230.47,2178747
2021-04-29,STCKS,231.72,232.55,230.7,231.78,2440981
2021-04-30,STCKS,233.68,235.44,233.09,234.2,1186717
2021-05-03,STCKS,235.93,236.28,233.74,235.37,3571117
2021-05-04,STCKS,230.26,231.47,226.43,228.43,1957995
2021-05-05,STCKS,233.37,233.69,230.59,232.14,2833791
2021-05-06,STCKS,241.62,242.72,238.69,240.53,3094412
2021-05-07,STCKS,243.09,244.31,240.73,242.08,352022
2021-05-10,STCKS,242.6,243.71,239.85,241.12,2947678
2021-05-11,STCKS,243.29,244.78,242.08,243.1,901764
2021-05-12,STCKS,244.21,246.14,241.38,243.18,4686384
2021-05-13,STCKS,248.07,250.36,247.3,247.55,2504232
2021-05-14,STCKS,247.32,248.66,246.45,246.48,3334945
2021-05-17,STCKS,245.57,247.76,242.85,244.38,2251679
2021-05-18,STCKS,248.58,249.06,248.14,248.66,685869
2021-05-19,STCKS,248.95,249.93,245.4,246.0,4491532
2021-05-20,STCKS,243.09,246.75,243.08,245.64,3599756
2021-05-21,STCKS,246.51,247.87,244.09,246.11,1478983
2021-05-24,STCKS,250.21,253.87,248.64,251.58,2285146
2021-05-25,STCKS,248.76,251.19,247.29,248.55,837519
2021-05-26,STCKS,246.9,250.9,246.63,249.64,3200621
2021-05-27,STCKS,252.3,252.68,249.88,251.75,439824
2021-05-28,STCKS,245.73,249.74,243.3,248.19,1922788
2021-05-31,STCKS,253.23,253.69,251.77,252.33,1211388
2021-06-01,STCKS,255.05,256.9,250.83,252.67,485296
2021-06-02,STCKS,263.1,265.6,257.85,259.3,674661
2021-06-03,STCKS,253.98,257.14,251.89,255.74,2580436
2021-06-04,STCKS,256.05,259.69,254.45,257.68,2292297
2021-06-07,STCKS,256.69,258.64,254.32,258.59,2323185
2021-06-08,STCKS,259.51,261.24,258.42,259.31,3322540
2021-06-09,STCKS,260.2,263.01,259.47,260.41,2780091
2021-06-10,STCKS,263.03,265.76,261.51,265.36,1541513
2021-06-11,STCKS,268.8,269.0,266.05,267.31,2129669
2021-06-14,STCKS,275.48,275.77,272.92,273.4,857198
2021-06-15,STCKS,269.9,272.05,267.87,271.52,4029128
2021-06-16,STCKS,270.73,274.77,268.88,272.11,3207314
2021-06-17,STCKS,277.69,279.57,277.1,277.33,134753
2021-06-18,STCKS,282.92,286.53,280.91,286.18,3674294
2021-06-21,STCKS,290.19,294.11,289.59,291.74,309844
2021-06-22,STCKS,297.35,299.59,289.61,292.52,1237504
2021-06-23,STCKS,292.03,293.12,290.66,292.02,4090007
2021-06-24,STCKS,290.68,291.53,288.75,289.84,2515026
2021-06-25,STCKS,290.61,291.51,287.86,287.86,2468158
2021-06-28,STCKS,287.99,288.56,282.93,285.03,4436276
2021-06-29,STCKS,290.33,292.1,287.95,289.09,4451078
2021-06-30,STCKS,292.29,293.9,289.33,291.58,4800236
2021-07-01,STCKS,287.16,289.46,286.33,286.8,2344034
2021-07-02,STCKS,291.27,291.49,289.01,289.31,1130386
2021-07-05,STCKS,289.37,291.83,283.88,286.49,886442
2021-07-06,STCKS,291.14,292.84,288.7,290.46,2982672
2021-07-07,STCKS,299.71,300.66,296.32,297.26,1560981
2021-07-08,STCKS,286.82,287.25,286.04,286.21,3078799
2021-07-09,STCKS,281.63,283.9,278.63,280.87,975878
2021-07-12,STCKS,268.68,270.27,267.31,267.69,595123
2021-07-13,STCKS,267.21,269.56,266.62,268.52,3273344
2021-07-14,STCKS,277.01,281.7,276.56,279.07,2543457
2021-07-15,STCKS,283.04,283.25,279.79,281.24,1145175
2021-07-16,STCKS,290.77,292.73,289.69,291.53,1048549
2021-07-19,STCKS,294.58,295.76,291.73,294.22,838715
2021-07-20,STCKS,297.74,299.71,296.51,297.33,3761504
2021-07-21,STCKS,301.39,304.1,300.25,302.16,967293
2021-07-22,STCKS,298.56,302.74,298.03,300.07,494736
2021-07-23,STCKS,298.8,301.07,296.52,299.64,714535
2021-07-26,STCKS,298.24,300.58,296.94,299.09,2942032
2021-07-27,STCKS,293.47,296.12,291.37,293.2,2756529
2021-07-28,STCKS,299.02,300.19,297.65,300.0,3653118
2021-07-29,STCKS,291.87,294.83,290.22,292.1,1041904
2021-07-30,STCKS,284.73,285.65,282.27,284.27,771183
2021-08-02,STCKS,279.99,281.8,278.56,280.35,4461541
2021-08-03,STCKS,286.73,288.05,285.36,286.84,4769850
2021-08-04,STCKS,288.4,291.03,286.76,288.31,2007509
2021-08-05,STCKS,288.73,292.5,287.64,291.38,1828468
2021-08-06,STCKS,291.46,292.21,289.37,290.9,2414324
2021-08-09,STCKS,293.03,295.79,291.28,292.81,1030752
2021-08-10,STCKS,288.6,290.02,286.54,287.54,1646286
2021-08-11,STCKS,290.29,293.85,288.66,291.33,3173880
2021-08-12,STCKS,293.43,296.23,293.12,293.17,4986593
2021-08-13,STCKS,298.15,301.23,296.94,300.03,1229306
2021-08-16,STCKS,294.65,297.02,291.54,294.24,902277
2021-08-17,STCKS,295.8,299.11,294.3,296.28,4902646
2021-08-18,STCKS,298.02,299.9,295.19,297.4,2621117
